   2.2600000e-01	   1.0945000e+01	  -1.9596000e+00	   6.7689000e+00	   9.4457000e-01	   6.4574000e+00	   5.4223000e+01	  -7.2565000e+01	  -8.2849000e+01	
   2.2800000e-01	   1.0045000e+01	  -3.3596000e+00	   6.1689000e+00	  -8.5543000e-01	   5.9574000e+00	   5.2223000e+01	  -6.8565000e+01	  -7.6849000e+01	
   2.3000000e-01	   9.4446000e+00	  -3.5596000e+00	   6.5689000e+00	  -3.1554000e+00	   4.9574000e+00	   3.8223000e+01	  -9.8565000e+01	  -9.6849000e+01	
   2.3200000e-01	   8.8446000e+00	  -4.8596000e+00	   5.7689000e+00	  -5.5554000e+00	   6.2574000e+00	   7.2223000e+01	  -4.4565000e+01	  -3.6849000e+01	
   2.3400000e-01	   1.1045000e+01	  -3.1596000e+00	   4.6689000e+00	  -4.2554000e+00	   4.1574000e+00	   2.0223000e+01	  -8.8565000e+01	  -1.0285000e+02	
   2.3600000e-01	   9.6446000e+00	  -3.4596000e+00	   3.6689000e+00	  -1.9554000e+00	   5.1574000e+00	   3.6223000e+01	  -7.4565000e+01	  -9.6849000e+01	
   2.3800000e-01	   1.1445000e+01	  -1.8596000e+00	   3.9689000e+00	  -1.2554000e+00	   6.3574000e+00	   2.8223000e+01	  -6.2565000e+01	  -8.0849000e+01	
   2.4000000e-01	   1.0845000e+01	  -2.1596000e+00	   6.5689000e+00	  -6.5543000e-01	   8.1574000e+00	   3.2223000e+01	  -5.4565000e+01	  -7.2849000e+01	
   2.4200000e-01	   7.9446000e+00	  -3.3596000e+00	   6.4689000e+00	  -3.5554000e+00	   8.2574000e+00	   1.8223000e+01	  -5.6565000e+01	  -6.2849000e+01	
   2.4400000e-01	   7.4446000e+00	  -3.7596000e+00	   6.3689000e+00	  -3.6554000e+00	   8.2574000e+00	   2.6223000e+01	  -6.4565000e+01	  -7.0849000e+01	
   2.4600000e-01	   5.7446000e+00	  -1.5596000e+00	   5.7689000e+00	  -4.0554000e+00	   6.7574000e+00	   3.2223000e+01	  -4.8565000e+01	  -4.8849000e+01	
   2.4800000e-01	   8.4446000e+00	  -4.5961000e-01	   5.8689000e+00	  -4.6554000e+00	   5.6574000e+00	   1.6223000e+01	  -5.6565000e+01	  -5.6849000e+01	
   2.5000000e-01	   9.3446000e+00	  -1.5596000e+00	   5.9689000e+00	  -3.8554000e+00	   7.1574000e+00	   4.0223000e+01	  -1.6565000e+01	  -3.8849000e+01	
   2.5200000e-01	   9.2446000e+00	  -3.5596000e+00	   5.5689000e+00	  -1.4554000e+00	   5.2574000e+00	   1.0223000e+01	  -4.6565000e+01	  -7.0849000e+01	
   2.5400000e-01	   4.7446000e+00	  -3.6596000e+00	   4.1689000e+00	  -1.0554000e+00	   4.5574000e+00	   1.6223000e+01	  -3.0565000e+01	  -4.4849000e+01	
   2.5600000e-01	   1.9446000e+00	  -2.3596000e+00	   2.8689000e+00	  -2.9554000e+00	   4.7574000e+00	   1.6223000e+01	  -2.8565000e+01	  -2.8849000e+01	
   2.5800000e-01	   1.0446000e+00	  -3.4596000e+00	   3.3689000e+00	  -2.7554000e+00	   4.7574000e+00	   1.2223000e+01	  -3.8565000e+01	  -3.2849000e+01	
   2.6000000e-01	   1.0446000e+00	  -4.5596000e+00	   2.3689000e+00	  -6.5543000e-01	   2.4574000e+00	   1.8223000e+01	  -3.4565000e+01	  -4.0849000e+01	
   2.6200000e-01	   9.4464000e-01	  -2.2596000e+00	   6.8929000e-02	  -2.5554000e+00	   1.6574000e+00	   1.4223000e+01	  -2.6565000e+01	  -2.8849000e+01	
   2.6400000e-01	   1.9446000e+00	  -5.5961000e-01	   3.3689000e+00	  -1.4554000e+00	   3.6574000e+00	   6.2229000e+00	  -2.6565000e+01	  -2.4849000e+01	
   2.6600000e-01	   6.4464000e-01	  -1.8596000e+00	   4.8689000e+00	  -9.5543000e-01	   5.1574000e+00	  -1.7771000e+00	  -1.8565000e+01	  -2.4849000e+01	
   2.6800000e-01	   6.4464000e-01	  -3.5596000e+00	   6.0689000e+00	  -5.5543000e-01	   5.4574000e+00	   2.2286000e-01	  -1.4565000e+01	  -1.8849000e+01	
   2.7000000e-01	  -4.5536000e-01	  -4.4596000e+00	   3.0689000e+00	   1.0446000e+00	   3.6574000e+00	  -1.1777000e+01	  -4.0565000e+01	  -3.4849000e+01	
   2.7200000e-01	  -5.5357000e-02	  -1.7596000e+00	   2.6893000e-01	   2.4457000e-01	   3.1574000e+00	   8.2229000e+00	  -1.2565000e+01	  -1.0849000e+01	
   2.7400000e-01	   2.4446000e+00	   2.3404000e+00	  -1.3107000e-01	   9.4457000e-01	   3.5743000e-01	  -1.5777000e+01	  -3.4565000e+01	  -4.2849000e+01	
   2.7600000e-01	   1.3446000e+00	   2.3404000e+00	  -9.3107000e-01	   4.4457000e-01	  -3.4257000e-01	  -5.7771000e+00	  -2.2565000e+01	  -3.0849000e+01	
   2.7800000e-01	   1.3446000e+00	   1.2404000e+00	  -6.3107000e-01	   1.9446000e+00	  -1.4426000e+00	   6.2229000e+00	  -1.4565000e+01	  -2.2849000e+01	
   2.8000000e-01	   1.4464000e-01	  -8.5961000e-01	  -1.4311000e+00	   3.2446000e+00	  -9.4257000e-01	   8.2229000e+00	  -6.5650000e+00	  -1.6849000e+01	
   2.8200000e-01	   4.4643000e-02	  -2.0596000e+00	   2.6893000e-01	  -3.5543000e-01	  -4.2571000e-02	   2.2229000e+00	  -1.4565000e+01	  -2.4849000e+01	
   2.8400000e-01	  -1.9554000e+00	  -5.5961000e-01	  -3.1071000e-02	  -2.5554000e+00	  -9.4257000e-01	  -2.1777000e+01	  -3.0565000e+01	  -1.6849000e+01	
   2.8600000e-01	  -1.9554000e+00	   2.4039000e-01	   1.5689000e+00	  -1.4554000e+00	  -4.4257000e-01	  -1.1777000e+01	  -1.2565000e+01	   1.3151000e+01	
   2.8800000e-01	  -1.7554000e+00	   3.4039000e-01	   2.6689000e+00	   5.4457000e-01	   8.5743000e-01	   4.2229000e+00	  -5.6500000e-01	   1.1151000e+01	
   2.9000000e-01	  -3.5536000e-01	   1.2404000e+00	   4.6689000e+00	  -1.9554000e+00	   2.5743000e-01	  -3.7771000e+00	  -1.0565000e+01	  -1.6849000e+01	
   2.9200000e-01	   4.4643000e-02	  -4.5961000e-01	   3.2689000e+00	  -3.6554000e+00	  -3.4257000e-01	  -7.7771000e+00	  -1.4565000e+01	  -6.8493000e+00	
